1746.648438638,1747.048034232,154,0.3995955939999476
1746.748446343,1747.148028015,155,0.3995816719998402
1746.848435856,1747.248029951,156,0.39959409500011134
1746.948444369,1747.348025925,157,0.39958155599993006
1747.048445267,1747.447998785,158,0.39955351799994787
1747.148435396,1747.547997643,159,0.3995622469999489
1747.248445062,1747.647997117,160,0.3995520549999583
1747.348444729,1747.74806882,161,0.3996240910000779
1747.448438204,1747.848043486,162,0.39960528200003864
1747.548442639,1747.947997653,163,0.39955501399981586
1747.648443266,1748.048024703,164,0.39958143700005166
1747.748439932,1748.1480361,165,0.39959616799978903
1747.848435521,1748.247999612,166,0.399564091000002
1747.948440264,1748.348026124,167,0.39958585999988827
1748.04844243,1748.448026482,168,0.3995840519999092
1748.148442788,1748.547993416,169,0.3995506280000427
1748.248439262,1748.647998081,170,0.39955881900004897
1748.348464966,1748.748061784,171,0.3995968179999636
1748.448435286,1748.848037603,172,0.39960231700001714
1748.548440605,1748.948039153,173,0.39959854800008543
1748.648442039,1749.048051087,174,0.3996090480000021
1748.748442934,1749.148062905,175,0.3996199709999928
1748.848440292,1749.248031609,176,0.3995913169999312
1748.948432418,1749.34799962,177,0.3995672020000711
1749.048440545,1749.448045054,178,0.399604509000028
1749.148440979,1749.547999718,179,0.3995587389999855
1749.24845122,1749.648037189,180,0.3995859689998724
1749.348455616,1749.748062584,181,0.39960696800017104
1749.448434358,1749.847994864,182,0.3995605059999434
1749.548434599,1749.947998259,183,0.39956366000001253
1749.648441763,1750.048047384,184,0.39960562100009156
1749.74853231,1750.148060817,185,0.39952850700001363
1749.848439898,1750.247996481,186,0.3995565830000487
1749.948440062,1750.348093683,187,0.39965362099997037
1750.048440034,1750.448085885,188,0.39964585100005934
1750.148402967,1750.548056356,189,0.39965338899992275
1750.248440362,1750.648029558,190,0.39958919599985165
1750.348435526,1750.748043528,191,0.39960800199992264
1750.448437612,1750.848055922,192,0.39961831000005077
1750.548439814,1750.948049931,193,0.39961011700006566
1750.648790051,1751.04804444,194,0.39925438899990695
1750.748439371,1751.148041872,195,0.3996025010001176
1750.848438495,1751.248058997,196,0.3996205020000616
1750.94860858,1751.34807839,197,0.3994698100000278
1751.048445898,1751.448111629,198,0.399665731000141
1751.148441215,1751.548062753,199,0.3996215380000194
1751.248438378,1751.648049031,200,0.3996106530000816
1751.348438925,1751.748094269,201,0.39965534399993885
1751.448434973,1751.848059778,202,0.3996248050000304
1751.548439404,1751.948044171,203,0.399604767000028
1751.648438681,1752.048042679,204,0.39960399799997504
1751.748438728,1752.148047379,205,0.3996086509998804
1751.848440697,1752.248060657,206,0.39961996000010913
1751.948436898,1752.348069703,207,0.3996328050000102
1752.048451906,1752.447997519,208,0.3995456129998729
1752.148441337,1752.548024795,209,0.3995834580000519
1752.248441961,1752.648049725,210,0.39960776399993847
1752.348437584,1752.748065771,211,0.39962818699996205
1752.448438515,1752.848059855,212,0.399621340000067
1752.548443753,1752.948074016,213,0.39963026300006277
1752.648443453,1753.0480626,214,0.39961914700006673
1752.74843346,1753.148051069,215,0.39961760900018817
1752.848433698,1753.24807596,216,0.39964226200004305
1752.948437666,1753.348081352,217,0.39964368599999034
1753.048438827,1753.448072898,218,0.3996340710000368
1753.148439835,1753.54804675,219,0.39960691499982204
1753.248440573,1753.648046064,220,0.3996054910001021
1753.348433195,1753.748054186,221,0.39962099099989246
1753.44843851,1753.84803573,222,0.3995972200000324
1753.548436554,1753.948066352,223,0.3996297979999781
1753.648437061,1754.048052512,224,0.39961545099981777
1753.748433759,1754.148056518,225,0.39962275900006716
1753.848442419,1754.248035217,226,0.39959279799995784
1753.948443887,1754.348061261,227,0.3996173740001723
1754.04843497,1754.448118151,228,0.39968318100000033
1754.148415476,1754.548201579,229,0.39978610299999673
1754.248444405,1754.648061393,230,0.3996169879999343
1754.348445835,1754.748057706,231,0.39961187100016105
1754.448556993,1754.848038365,232,0.39948137200008205
1754.548441192,1754.948019332,233,0.3995781400001306
1754.648402274,1755.048033953,234,0.3996316789998673
1754.74843401,1755.148070727,235,0.39963671700002124
1754.848432092,1755.248117693,236,0.3996856010001011
1754.948431559,1755.348079891,237,0.39964833199996974
1755.048437064,1755.448024704,238,0.39958764000016345
1755.148439954,1755.548115515,239,0.3996755610000946
1755.248439459,1755.648023482,240,0.3995840229999885
1755.34844008,1755.74799764,241,0.39955755999994835
1755.448483315,1755.84805349,242,0.399570175000008
1755.548439243,1755.948047494,243,0.39960825100001784
1755.648443709,1756.048000268,244,0.39955655899984777
1755.748430136,1756.148027811,245,0.39959767499999543
1755.848435102,1756.248087007,246,0.39965190500015524
1755.948440298,1756.348046819,247,0.3996065210001234
1756.048432687,1756.448040016,248,0.3996073289999913
1756.148600921,1756.548000135,249,0.3993992139999136
1756.248440311,1756.648054676,250,0.39961436499993397
1756.348380239,1756.748027333,251,0.3996470939998744
1756.44843605,1756.848045029,252,0.39960897900004966
1756.548434361,1756.947996802,253,0.39956244099994365
1756.648442057,1757.148035539,254,0.4995934819999093
1756.84844114,1757.248027004,256,0.39958586400007334
1756.948453221,1757.348035276,257,0.3995820550001099
1757.048432955,1757.448023356,258,0.3995904010000686
1757.148440304,1757.548026051,259,0.3995857470001738
1757.248441654,1757.648047899,260,0.399606244999859
1757.34849381,1757.748025055,261,0.39953124499993464
1757.44881058,1757.847999789,262,0.3991892089998146
1757.548479931,1757.948053021,263,0.39957309000010355
1757.648434049,1758.048028832,264,0.3995947830001114
1757.748435129,1758.148027373,265,0.39959224400013227
1757.8484429,1758.24801876,266,0.3995758599999135
