iter,PID,start,end,instance,activation
0,3304,535.111343949,535.111349988,0,1
1,3304,535.211447307,535.211451077,0,1
2,3304,535.311456813,535.342809045,0,1
3,3304,535.411418277,535.440268731,0,1
4,3304,535.511418744,535.532555113,0,1
5,3304,535.611418672,535.632723280,0,1
6,3304,535.711419020,535.737227226,0,1
7,3304,535.811418829,535.811423099,0,1
8,3304,535.911543377,535.937116184,0,1
9,3304,536.011444142,536.032543429,0,1
10,3304,536.111416988,536.132496696,0,1
11,3304,536.211416720,536.232411116,0,1
12,3304,536.311417184,536.332862300,0,1
13,3304,536.411417916,536.431459288,0,1
14,3304,536.511419764,536.532557933,0,1
15,3304,536.611418227,536.632307569,0,1
16,3304,536.711418303,536.732506926,0,1
17,3304,536.811419147,536.831731721,0,1
18,3304,536.911417877,536.933132079,0,1
19,3304,537.011418298,537.032483689,0,1
20,3304,537.111420297,537.132509843,0,1
21,3304,537.211419757,537.231994001,0,1
22,3304,537.311420102,537.332265171,0,1
23,3304,537.411416600,537.431513621,0,1
24,3304,537.511419945,537.532688113,0,1
25,3304,537.611417713,537.632246580,0,1
26,3304,537.711473404,537.732606291,0,1
27,3304,537.811791497,537.832478048,0,1
28,3304,537.911420046,537.932494929,0,1
29,3304,538.011502855,538.032290912,0,1
30,3304,538.111419537,538.132386298,0,1
31,3304,538.211417841,538.232277672,0,1
32,3304,538.311419721,538.332845203,0,1
33,3304,538.411417524,538.432050187,0,1
34,3304,538.511463677,538.532492129,0,1
35,3304,538.611424556,538.650737740,0,1
36,3304,538.711437242,538.749792135,0,1
37,3304,538.811433350,538.849499879,0,1
38,3304,538.911450190,538.949334477,0,1
39,3304,539.011441375,539.053263911,0,1
40,3304,539.111439484,539.149549630,0,1
41,3304,539.211441246,539.251011832,0,1
42,3304,539.311424546,539.349741937,0,1
43,3304,539.411422116,539.449334289,0,1
44,3304,539.511422840,539.551457288,0,1
45,3304,539.611429527,539.652251368,0,1
46,3304,539.711437211,539.749816013,0,1
47,3304,539.811428086,539.849566873,0,1
48,3304,539.911435077,539.951417519,0,1
49,3304,540.011425414,540.052258101,0,1
50,3304,540.111425020,540.152168009,0,1
51,3304,540.211422126,540.251203401,0,1
52,3304,540.311434003,540.370331982,0,1
53,3304,540.411446725,540.492947166,0,1
54,3304,540.511439716,540.661352332,0,1
55,3304,540.661385911,540.846571654,0,1
