1878.672683153,1879.153717791,104,0.4810346379999828
1878.77266221,1879.353853402,105,0.5811911920000057
1878.9726629,1879.553734937,106,0.5810720370000126
1879.17273159,1879.653738262,107,0.4810066719999213
1879.27286276,1879.753800856,108,0.48093809600004533
1879.372661087,1879.85373522,109,0.4810741329999928
1879.472657258,1879.953733007,110,0.481075748999956
1879.572800466,1880.153751503,111,0.5809510369999771
1879.772608157,1880.253808519,112,0.4812003619999814
1879.872752096,1880.353778036,113,0.4810259399998813
1879.973103763,1880.553622802,114,0.5805190390001371
1880.172658072,1880.75365045,115,0.5809923779997916
1880.372652797,1881.053875882,116,0.681223085000056
1880.472656545,1881.254025451,117,0.7813689059998978
1880.872661995,1881.353640394,120,0.48097839899992323
1880.972700819,1881.55407869,121,0.5813778710000861
1881.072655567,1881.95414233,122,0.8814867629998844
1881.572657647,1882.053647889,126,0.480990242000189
1881.772657794,1882.153718519,128,0.38106072499999755
1881.872777616,1882.353641358,129,0.4808637420001105
1881.972655518,1882.953931099,130,0.9812755810000908
1882.472659594,1883.253734415,134,0.7810748209999474
1882.872668,1883.453730097,138,0.5810620970000855
1882.972657554,1883.553926263,139,0.5812687089999145
1883.172678545,1883.653756972,140,0.48107842700005676
1883.27266356,1883.75375437,141,0.4810908100000688
1883.372826995,1883.854070843,142,0.48124384800007647
1883.472704319,1883.954270316,143,0.4815659969999615
1883.572662718,1884.153887041,144,0.5812243230000149
1883.672664271,1884.253763018,145,0.5810987469999418
1883.772907321,1884.353679032,146,0.5807717109998976
1883.972674313,1884.553664598,147,0.5809902850000981
1884.072940555,1884.653658073,148,0.5807175180000286
1884.172665534,1884.853668946,149,0.6810034119998818
1884.372749868,1885.053728049,150,0.6809781810000004
1884.57265655,1885.253752306,151,0.6810957560001043
1884.772656846,1885.354061777,152,0.5814049309999518
1884.972677103,1885.453671601,153,0.48099449799997274
1885.072656886,1885.653660781,154,0.5810038950000944
1885.172657861,1885.853653921,155,0.6809960599998703
1885.372656194,1886.053781561,156,0.6811253670000497
1885.572660335,1886.153652344,157,0.580992009000056
1885.772655283,1886.253639433,158,0.48098415000004024
1885.872693873,1886.353662676,159,0.4809688030002235
1885.972659886,1886.453658226,160,0.48099834000004194
1886.072659667,1886.653676519,161,0.5810168520001753
1886.272659885,1886.753689877,163,0.4810299920000034
1886.372857048,1886.953820476,164,0.5809634279999045
1886.472667139,1887.253834242,165,0.7811671030001435
1886.872656956,1887.354105866,167,0.4814489100001538
1886.972658276,1887.453738381,168,0.4810801050000464
1887.072694672,1887.653735288,169,0.5810406160001094
1887.272890885,1887.953773705,171,0.6808828200000789
1887.672680124,1888.05372364,174,0.3810435160000907
1887.772657828,1888.454991669,175,0.6823338409999451
1887.972702196,1888.653753319,176,0.6810511230000884
1888.272944919,1888.753748291,178,0.4808033719998548
1888.372661086,1889.053762322,179,0.681101235999904
1888.672667155,1889.253733496,181,0.5810663409999961
1888.872759829,1889.353739813,182,0.48097998399998687
1888.972663879,1889.653761419,183,0.6810975399998824
1889.07266162,1889.853774015,184,0.7811123950000365
1889.272847677,1889.953736756,185,0.6808890789998259
1889.372658919,1890.153797774,186,0.781138854999881
1889.572659477,1890.253792822,187,0.6811333450000348
1889.873025617,1890.353791254,189,0.4807656370001041
1889.972658477,1890.453722225,190,0.48106374799999685
1890.272668005,1890.75372229,192,0.48105428500002745
1890.37277659,1890.853732107,193,0.48095551699998396
1890.472855098,1891.153740364,194,0.6808852659999047
1890.772671972,1891.65372729,196,0.881055318000108
1891.272704208,1891.954113118,200,0.6814089099998455
1891.472661148,1892.153762138,202,0.6811009900000045
1891.572696079,1892.554682465,203,0.9819863860000169
1891.672774163,1892.853938457,204,1.1811642939999274
1892.472665266,1893.053728205,211,0.5810629390000486
1892.772857978,1893.153752673,213,0.3808946950000518
1892.872662372,1893.953756611,214,1.0810942390000946
1893.572738997,1894.353734906,219,0.780995909000012
1893.972662063,1894.453752489,223,0.48109042600003704
1894.072724415,1894.653741154,224,0.581016739000006
1894.172655037,1895.253736305,225,1.0810812680001618
1894.872684309,1895.453733623,231,0.5810493139999835
1894.972694238,1895.553743589,232,0.581049351000047
1895.07267086,1895.853790142,233,0.7811192819999633
1895.472675612,1895.953885185,236,0.4812095729998873
1895.572702271,1896.053750653,237,0.4810483819999263
1895.672853236,1896.153753158,238,0.48089992199993503
1895.772659666,1896.353713129,239,0.5810534629999893
1895.872717209,1896.453699865,240,0.5809826560000602
1896.072656912,1896.553758676,241,0.4811017639999591
1896.172657148,1896.653731181,242,0.48107403299991347
1896.272660114,1896.853810612,243,0.5811504979999427
1896.372660003,1896.953779078,244,0.5811190750000605
1896.572689089,1897.053737929,245,0.4810488399998576
1896.672731246,1897.453731637,246,0.7810003909999068
1896.772720443,1897.553807871,247,0.7810874279998643
1897.172657346,1897.653718222,250,0.4810608759999013
1897.272663696,1897.853744229,251,0.5810805329999766
1897.572872089,1897.953733809,253,0.3808617199999844
1897.672855939,1898.15373797,254,0.4808820309999646
1897.87266291,1898.453744287,255,0.581081377000146
1898.072655495,1898.553957788,256,0.4813022929999988
1898.272815538,1898.65373137,258,0.3809158320000279
1898.372907002,1898.953747687,259,0.580840685000112
1898.572665664,1899.053726151,260,0.4810604870001498
1898.672836434,1899.153741231,261,0.4809047969999938
1898.772662708,1899.253722464,262,0.48105975599992234
1898.972663676,1899.353859773,263,0.38119609700015644
1899.072711755,1899.553763048,264,0.4810512930000641
1899.272664761,1899.753735783,265,0.4810710219999237
1899.472658265,1899.853735978,266,0.38107771299996784
