ts,state,center_offset,res_t,instance
58481.677926818,Normal,-1.5242391544636293,29.107999801635742,143
58481.889692829,Normal,-1.5242391544636293,31.34000015258789,145
58482.183167629,Normal,-1.5242391544636293,29.690000534057617,148
58482.478318116,Normal,-1.4649999999999999,30.336000442504883,150
58482.795446984,Normal,-1.1534175306453427,26.551000595092773,152
58483.085547315,Normal,-0.9496125525707837,47.327999114990234,154
58483.286294061,Normal,-1.050447523677407,41.30500030517578,156
58483.670705019,Normal,-1.034865208614146,61.404998779296875,158
58484.005518386,Normal,-0.9145955390225818,27.386999130249023,162
58484.281291466,Normal,-0.9658638620426819,70.30799865722656,164
58484.734988779,Normal,-0.8677447781462004,113.49700164794922,167
58485.065360552,Normal,-0.5010009980029957,158.74400329589844,170
58485.398735279,Normal,-0.4116466931726771,64.96900177001953,173
58485.690076835,Normal,-0.254591830190992,58.27799987792969,175
58486.16195296,Normal,-0.3266756801477581,35.933998107910156,178
58486.509512303,Normal,0.06477653896280634,31.24799919128418,182
58486.888909037,Normal,-0.26736678926149565,105.24800109863281,184
58487.084225422,Normal,-0.533625336729807,41.98500061035156,186
58487.321262403,Normal,-0.6199975806404425,47.0359992980957,188
58487.604530832,Normal,-0.8459314393022676,100.43599700927734,190
58488.089291997,Normal,-0.9018425583215723,102.88999938964844,193
58488.389195758,Normal,-0.6732681486599559,71.46299743652344,195
58488.681752205,Normal,-0.7220560920039331,31.822999954223633,198
58489.177559608,Normal,-0.4518904734556844,36.952999114990234,201
58489.506422951,Normal,-0.5518043131400849,83.97799682617188,205
58489.787717806,Normal,-0.17327723451163174,51.85300064086914,207
58490.129300893,Normal,0.46524939548589944,27.486000061035156,210
58490.384152229,Normal,0.7375635565834356,117.22000122070312,212
58490.840265832,Normal,0.799406029499402,126.16699981689453,215
58491.08796659,Normal,1.2731084007263473,34.9630012512207,217
58491.388138573,Normal,1.3323573094331715,21.892000198364258,220
58491.781786476,Normal,1.5474731015432865,43.48699951171875,223
58492.211771463,Normal,1.4753552114660393,32.14400100708008,226
58492.474064962,Normal,1.2785499599155319,20.26099967956543,229
58492.952004995,Normal,1.0871660406764034,38.54800033569336,231
58493.099884557,Normal,0.6945631720729194,125.61000061035156,235
58493.406225737,Normal,0.5527865772610585,27.909000396728516,238
58493.598795805,Normal,0.43881317209035897,35.7130012512207,240
58493.795290548,Normal,0.5104507811728765,29.159000396728516,242
58494.097613102,Normal,0.17164206943520643,18.24799919128418,245
58494.309036178,Normal,-0.22898034850178597,19.93400001525879,247
58494.503195767,Normal,-0.3820471175130119,78.91600036621094,249
58494.943936526,Normal,-0.5611354560175297,241.1439971923828,251
58495.273881483,Normal,-0.47200105932084135,138.7790069580078,254
58495.904494419,Normal,-0.4015420276882584,135.6179962158203,257
58496.364539304,Normal,-0.23568835355188794,42.46799850463867,262
58496.635213584,Normal,-0.11981652640600078,166.28900146484375,265
58496.81284749,Normal,-0.12712198865656515,29.304000854492188,268
58497.202162144,Normal,-0.36485750643230286,39.268001556396484,271
58497.490370408,Normal,-0.019235384061674167,70.43499755859375,274
58497.782739821,Normal,0.31016124838541514,47.45100021362305,276
58498.090232096,Normal,0.09621330469327317,40.72100067138672,278
58498.506062662,Normal,0.2017572799182231,109.99199676513672,281
58498.790247167,Normal,-0.11506954418959213,23.402999877929688,284
58499.146008297,Normal,-0.30763127279261204,45.9739990234375,286
58499.582773277,Normal,-0.571624002295217,47.24800109863281,289
58499.93172706,Normal,-0.6837492230342931,48.361000061035156,291
58500.340908638,Normal,-0.8493014776862223,42.064998626708984,294
58500.582160397,Normal,-0.7532994092656652,58.02799987792969,297
58500.800172946,Normal,-0.7551006555420272,19.48699951171875,299
58501.055194366,Normal,-0.6980329505116504,81.21199798583984,301
58501.555071648,Normal,-0.4821711314460872,43.92599868774414,304
58501.690383895,Normal,-0.3282834141408895,88.96800231933594,306
58502.162779256,Normal,-0.21612265036317088,118.35600280761719,309
58502.387661951,Normal,0.08670063436907281,30.284000396728516,312
58502.605631733,Normal,0.4809345069757418,86.0790023803711,314
58502.911245122,Normal,0.40812253062040205,102.07099914550781,316
58503.084083541,Normal,0.5482928049865339,30.054000854492188,318
58503.404602793,Normal,0.7505211522668738,37.3849983215332,321
58503.691914832,Normal,0.9640046680384878,52.4900016784668,323
58503.876253222,Normal,1.015031526603975,16.82900047302246,325
58504.080182298,Normal,1.0568429400814487,18.945999145507812,327
58504.395769832,Normal,0.9968951800465342,46.569000244140625,329
58504.689040224,Normal,0.8377642866582456,39.30099868774414,331
58504.989600834,Normal,0.7601901078019895,17.788000106811523,334
58505.297379846,Normal,0.627602581256646,20.507999420166016,337
58505.485164052,Normal,0.6450775147220655,34.29999923706055,339
58505.712867571,Normal,0.5393032542086099,44.935001373291016,341
58506.226334842,Normal,0.1629294325774192,333.7919921875,344
58506.712648598,Normal,-0.19102355875650742,265.0830078125,347
58507.145502462,Normal,-0.685973760431113,204.7989959716797,350
58507.796876891,Normal,-0.23689026995637197,403.21099853515625,354
58508.378742513,Normal,-0.2445976287701904,222.71499633789062,359
58508.685538852,Normal,0.28838342532122,115.60299682617188,362
58508.924571838,Normal,0.24601829200284994,52.505001068115234,365
58509.241236536,Normal,0.2757698315624827,58.52299880981445,368
58509.75515021,Normal,0.18173056980046434,70.35600280761719,371
58510.058993976,Normal,0.1880026595556544,64.37000274658203,374
58510.350769446,Normal,0.3079236918458877,64.79000091552734,376
58510.707802683,Normal,0.3675554379954142,86.33499908447266,378
58511.042424515,Normal,-0.16999999999999807,38.18899917602539,380
58511.224343148,Normal,-0.3620842443410114,57.17900085449219,382
58511.536541027,Normal,-0.5332260308724657,73.00800323486328,384
58511.825601864,Normal,-0.7448288393986889,28.60099983215332,386
58512.177731944,Normal,-0.7985499358211786,55.619998931884766,388
58512.570984474,Normal,-0.8196127134201895,50.41999816894531,391
58512.93594504,Normal,-0.6409563167642471,39.79899978637695,394
58513.253231184,Normal,-0.6624024456476586,29.4060001373291,397
