ts,state,center_offset,res_t,instance
68561.042641769,Normal,-1.5242391544636293,49.547000885009766,154
68561.351708755,Normal,-1.525818141195077,51.80500030517578,156
68561.757527921,Normal,-1.3902805472277888,71.91699981689453,159
68562.052723823,Normal,-0.9575369444569726,68.11399841308594,162
68562.370678018,Normal,-1.0048885510343921,88.31900024414062,164
68562.64409443,Normal,-1.0671579077156301,51.125,167
68562.854495262,Normal,-0.9110548830888304,69.27200317382812,169
68563.253400632,Normal,-0.954388809657781,42.90399932861328,171
68563.723975167,Normal,-0.8480212261494408,50.98899841308594,174
68564.21174617,Normal,-0.749002670222209,151.31900024414062,176
68564.651063385,Normal,-0.4255185072355886,27.010000228881836,179
68564.862127004,Normal,-0.3157736531124782,69.9229965209961,181
68565.339180102,Normal,-0.40120319041603136,246.8179931640625,184
68565.698596206,Normal,-0.29719522203427723,28.43199920654297,187
68565.880259234,Normal,-0.4299999999999997,41.29600143432617,189
68566.104246879,Normal,-0.6462832196490949,63.040000915527344,191
68566.470165353,Normal,-0.8131383646096177,45.941001892089844,193
68566.717352054,Normal,-1.116297451399049,93.87200164794922,195
68566.988838993,Normal,-1.1057544935472805,35.19300079345703,198
68567.179867425,Normal,-0.9921517021101208,31.118000030517578,200
68567.378272847,Normal,-1.0013510872815778,22.520999908447266,202
68567.623446808,Normal,-0.9768648831849779,40.3650016784668,204
68567.992806156,Normal,-0.8237505690438109,135.97900390625,207
68568.41657787,Normal,-0.704188895112669,62.185001373291016,210
68568.692374564,Normal,-0.6428063471995287,20.316999435424805,213
68568.892775054,Normal,-0.5174330874615592,33.62900161743164,215
68569.083659874,Normal,-0.3894663014947516,36.88800048828125,217
68569.532281248,Normal,-0.1585181377634747,48.77299880981445,220
68569.778589865,Normal,0.5085204027371993,28.868000030517578,223
68569.975541864,Normal,0.44466841578866073,34.79100036621094,225
68570.177592228,Normal,0.747759988231517,42.75899887084961,227
68570.379988465,Normal,0.6411941983517923,29.055999755859375,229
68570.675528549,Normal,0.6006163500938032,29.055999755859375,232
68570.89460219,Normal,0.5347335785229909,30.68600082397461,234
68571.074610033,Normal,0.49884366288447235,35.11399841308594,236
68571.296634982,Normal,0.6229237513532457,38.71099853515625,238
68571.486814719,Normal,0.5319783830194614,40.64500045776367,240
68571.778083541,Normal,0.2814284989122457,31.104999542236328,243
68571.97247915,Normal,0.3108472293587315,23.8439998626709,245
68572.180589147,Normal,0.12535549449465686,26.867000579833984,247
68572.386670729,Normal,-0.42968360452779725,36.472999572753906,249
68572.675590088,Normal,-0.4545415272557607,17.974000930786133,252
68573.307873138,Normal,-0.5571759147701918,260.6520080566406,256
68573.651391353,Normal,-0.3711091483647349,145.20399475097656,259
68573.987366771,Normal,-0.4710806724967596,136.46800231933594,262
68574.366796597,Normal,-0.4928823389004713,112.14299774169922,264
68574.750190929,Normal,-0.5009600782497543,134.1580047607422,268
68575.146687087,Normal,0.06428841264178192,52.72800064086914,270
68575.382246809,Normal,-0.3083650434144569,34.0620002746582,273
68575.58140515,Normal,-0.4444063455892581,33.983001708984375,275
68575.776975454,Normal,-0.5813303707875589,28.010000228881836,277
68576.227474454,Normal,-0.19234604232996302,37.090999603271484,280
68576.393594651,Normal,-0.3663468302032908,58.845001220703125,282
68576.689697961,Normal,-0.3699756748760666,84.81999969482422,284
68577.09127695,Normal,-0.11706835610018634,39.733001708984375,286
68577.589829975,Normal,-0.6173240640052841,33.465999603271484,291
68577.933871999,Normal,-0.6729710246362789,49.895999908447266,293
68578.384023445,Normal,-0.7864985696108995,49.784000396728516,296
68578.797374024,Normal,-0.8666862177281974,27.222000122070312,298
68578.986229735,Normal,-1.0226441218723152,64.1760025024414,300
68579.29260398,Normal,-0.8685171270619846,32.32699966430664,303
68579.562634237,Normal,-0.7334262062402748,29.81800079345703,305
68579.94118623,Normal,-0.5322264555619136,52.347999572753906,308
68580.298152208,Normal,-0.5333001031314348,44.25899887084961,311
68580.69715935,Normal,-0.3357379930838914,85.89099884033203,313
68580.877892902,Normal,0.5266953578682826,51.79600143432617,315
68581.091340155,Normal,-0.4988236161209713,25.565000534057617,317
68581.277860209,Normal,0.24130478652525464,21.836000442504883,319
68581.486726749,Normal,0.3573373755990254,25.5310001373291,321
68581.778923855,Normal,0.5688629008821019,68.06700134277344,323
