ts,state,center_offset,res_t,instance
33263.313934909,Normal,-1.51557249909069,129.10800170898438,1055
33263.607309596,Normal,-1.2187903839463126,127.34500122070312,1058
33263.927172001,Normal,-0.9722355681623632,140.02699279785156,1061
33264.266794334,Normal,-1.1872476573992436,148.281005859375,1065
33264.673570746,Normal,-1.3375776612967196,112.55000305175781,1068
33265.124918595,Normal,-2.083408985293094,206.35400390625,1072
33265.847365128,Normal,-3.0960442503297636,432.3529968261719,1079
33266.832055673,Normal,-4.287949626569788,483.5090026855469,1087
33267.499485828,Normal,-4.694065295668561,257.87298583984375,1094
33267.892030645,Normal,-3.9836217189888914,228.7969970703125,1101
33268.246330614,Normal,-3.5709522539513205,181.70599365234375,1104
33268.626977349,Normal,-3.3558660581137687,223.79400634765625,1108
33268.968251397,Normal,-3.1772872076663146,153.7570037841797,1112
33269.221494744,Normal,-3.190433512863098,90.8740005493164,1115
33269.50041491,Normal,-3.309247799727301,100.06800079345703,1118
33269.837291252,Normal,-3.3871913143488044,173.5050048828125,1120
33270.172033281,Normal,-3.6011434295234617,96.08100128173828,1124
33270.406373883,Normal,-3.6864054307685636,149.43800354003906,1126
33270.605794028,Normal,-3.7561192739315348,56.819000244140625,1129
33270.903876708,Normal,-3.7594463688154907,117.32099914550781,1132
33271.089156567,Normal,-3.706412955945406,111.1510009765625,1134
33271.30314047,Normal,-3.694203567753138,119.28199768066406,1136
33271.483954957,Normal,-3.6220067642123475,90.50499725341797,1138
33271.798492777,Normal,-3.5394996821584814,47.1150016784668,1141
33272.119896161,Normal,-3.587584284724197,117.71800231933594,1144
33272.331093114,Normal,-3.6695051437489505,116.74199676513672,1146
33272.613142451,Normal,-3.684953323992042,54.111000061035156,1149
33272.798565123,Normal,-3.763111611419463,101.97599792480469,1151
33273.100896318,Normal,-3.8463121298199434,48.64699935913086,1154
33273.398040168,Normal,-3.910440512269689,141.33900451660156,1156
33273.850236028,Normal,-3.918275768753395,152.82699584960938,1159
33274.328743169,Normal,-3.658159236556004,328.8590087890625,1165
33274.607644191,Normal,-2.6736884635274865,152.91299438476562,1168
33275.363687394,Normal,-1.8391960200043989,179.96299743652344,1171
33276.707457424,Normal,0.6942341103691192,873.4299926757812,1186
33278.403828889,Normal,4.063556078116803,1035.6309814453125,1201
33278.95294738,Normal,7.070519995021588,311.4540100097656,1211
33279.706377715,Normal,6.967927453698123,411.1050109863281,1217
33280.476739389,Normal,5.16755822415191,248.51100158691406,1223
33281.459846583,Normal,2.3754277509534982,582.666015625,1234
33282.003445918,Normal,0.725415742867494,397.4100036621094,1242
33282.466194682,Normal,2.115617403974547,180.23399353027344,1245
33282.861746098,Normal,4.219014576888779,240.19400024414062,1250
33283.31794718,Normal,5.697503488371029,354.8739929199219,1256
33283.544604657,Normal,7.5016006958515185,109.47799682617188,1258
33283.830946193,Normal,8.339831413164177,64.10700225830078,1261
33284.091801751,Normal,9.102813850672772,78.97899627685547,1264
33284.362757675,Normal,9.444920963142044,46.16600036621094,1267
33284.741250825,Normal,9.67515415897855,58.36399841308594,1270
33285.04168085,Normal,9.878518613638384,78.88600158691406,1273
33285.323975494,Normal,9.790441512005472,95.53199768066406,1276
33285.651674239,Normal,9.512864184881437,114.85199737548828,1279
33285.857895657,Normal,9.192635367510235,114.47100067138672,1281
33286.056062851,Normal,8.935113317692174,106.24299621582031,1283
33286.296260674,Normal,8.73545236378747,46.89899826049805,1286
33286.59388315,Normal,8.494311331709003,41.709999084472656,1289
33286.775928816,Normal,8.15133424661264,83.8270034790039,1291
33286.990512697,Normal,7.969752819253555,65.26399993896484,1293
33287.190338332,Normal,7.749176020713427,64.6520004272461,1295
33287.486932658,Normal,7.437550672096292,30.70599937438965,1298
33287.73814657,Normal,7.220402481856539,105.64399719238281,1300
33287.888754141,Normal,6.919571735302693,65.87999725341797,1302
33288.166195455,Normal,6.730975040809466,69.9219970703125,1305
33288.426870144,Normal,6.455286593173072,124.53800201416016,1307
33288.672419359,Normal,6.335293284450215,55.952999114990234,1310
33288.92323743,Normal,6.135276684877383,95.46900177001953,1312
33289.082756923,Normal,6.0111429861549635,92.7969970703125,1314
33289.355934923,Normal,5.90930943512015,79.60800170898438,1317
33289.707471566,Normal,5.766656310202652,47.92599868774414,1320
33289.954210361,Normal,5.659085615185544,56.060001373291016,1323
33290.158409322,Normal,5.520790251404239,53.82600021362305,1325
33290.48625798,Normal,5.451515110499098,62.0989990234375,1328
