ts,state,center_offset,res_t,instance
23843.374458437,Normal,-1.0810999028766952,18.086000442504883,154
23843.573617007,Normal,-1.0881732398841646,18.777999877929688,156
23843.871323733,Normal,-1.0958996304406714,18.17099952697754,159
23844.174437114,Normal,-1.0307938688215001,17.211000442504883,162
23844.370964057,Normal,-1.0461605995257113,15.47599983215332,164
23844.666988971,Normal,-0.9488361291603475,26.784000396728516,167
23844.870560873,Normal,-0.8668310100590585,25.746999740600586,169
23845.086813362,Normal,-0.8891670259293238,23.957000732421875,171
23845.379178746,Normal,-0.8228566096228392,28.993000030517578,174
23845.574171245,Normal,-0.6606239474920667,21.516000747680664,176
23845.875092312,Normal,-0.49244289008980596,25.61199951171875,179
23846.178986201,Normal,0.6037913546913386,27.844999313354492,182
23846.370745223,Normal,0.8724872491904976,27.72599983215332,184
23846.575375642,Normal,1.1788099931710783,20.481000900268555,186
23846.794798551,Normal,1.6340110158747405,41.00400161743164,188
23846.973794361,Normal,1.9590459412683536,28.496999740600586,190
23847.185955,Normal,2.17462456529857,26.031999588012695,192
23847.466350395,Normal,2.190402702701033,46.94499969482422,195
23847.6624716,Normal,2.0152878206350553,18.37700080871582,197
23847.978310854,Normal,1.748520803422138,19.451000213623047,200
23848.275924206,Normal,1.1995386613194212,19.04400062561035,203
23848.5776566,Normal,0.9063089980795724,20.045000076293945,206
23848.788664053,Normal,0.6443679073324493,27.232999801635742,208
23849.073331603,Normal,0.7740342369688856,33.209999084472656,211
23849.381657595,Normal,0.3154821706531114,32.763999938964844,214
23849.588627514,Normal,-0.41430906338143036,29.874000549316406,216
23849.884109546,Normal,-0.4987604635493903,23.142000198364258,219
23850.181132677,Normal,-0.22005681084665166,27.959999084472656,222
23850.37362724,Normal,-0.15337861650178172,18.222000122070312,224
23850.67725866,Normal,0.1949999999999981,23.523000717163086,227
23850.966451954,Normal,0.4216123812223724,12.472000122070312,230
23851.166404118,Normal,0.31672385448526436,20.826000213623047,232
23851.383132698,Normal,0.3962839890785403,14.79699993133545,234
23851.570006961,Normal,0.5508402672281704,21.54199981689453,236
23851.874149215,Normal,0.7880761384536349,20.709999084472656,239
23852.168928436,Normal,1.0779392376196362,26.476999282836914,242
23852.37984876,Normal,1.4111204767843215,20.659000396728516,244
23852.574162294,Normal,1.5387647643483382,29.33300018310547,246
23852.774794421,Normal,1.8391152764304892,18.459999084472656,248
23853.070124327,Normal,2.0831442580868016,13.85200023651123,251
23853.271637641,Normal,2.3128065202260197,21.375,253
23853.520063125,Normal,2.3340548408295843,146.24099731445312,256
23853.774622231,Normal,2.3360207618940385,20.795000076293945,258
23853.978239315,Normal,2.276610858271565,21.65999984741211,260
23854.268889033,Normal,2.160803785631633,21.993999481201172,263
23854.469279496,Normal,1.9569182404995913,32.862998962402344,265
23854.773444147,Normal,1.719305092181139,29.56800079345703,268
23854.980823642,Normal,1.7127813637472822,16.65399932861328,270
23855.176048705,Normal,1.7332980124606383,16.833999633789062,272
23855.372033456,Normal,1.7350302591021285,18.382999420166016,274
23855.568530472,Normal,1.6748355143117801,20.57200050354004,276
23855.867015458,Normal,1.6754539683321623,22.351999282836914,279
23856.067071159,Normal,1.8438234731123269,24.91699981689453,281
23856.275298734,Normal,2.1213203435596437,26.08799934387207,283
23856.584477272,Normal,2.327182201719498,23.555999755859375,286
23856.790776699,Normal,2.470629272068148,29.663000106811523,288
23857.083034672,Normal,2.487439245489221,31.43600082397461,291
23857.286578519,Normal,2.612027756360948,40.25899887084961,293
23857.480526664,Normal,2.526019794063379,37.3380012512207,295
23857.774407081,Normal,2.3966603847854624,31.21299934387207,298
23858.056858072,Normal,2.396599257281031,177.67599487304688,301
23858.284139506,Normal,2.1420924349803396,29.388999938964844,303
23858.57897022,Normal,1.9949288207853457,17.06399917602539,306
23858.771210546,Normal,1.7458261654586313,57.481998443603516,308
23858.977451634,Normal,1.5269237047082636,16.285999298095703,310
23859.170913471,Normal,1.0014814027229832,17.711999893188477,312
23859.500211525,Normal,0.322671659740979,18.56100082397461,315
23859.766898525,Normal,-0.5668174309246319,14.534000396728516,318
23859.990384451,Normal,-1.0874690800202067,18.368000030517578,320
23860.208909351,Normal,-1.2701527467198575,25.100000381469727,322
23860.481181223,Normal,-1.401079940617238,75.02999877929688,325
23860.823889963,Normal,-0.9949683412048844,23.214000701904297,328
23861.120411479,Normal,-0.388404428399059,98.92900085449219,331
23861.375967078,Normal,1.0899706418064639,60.63600158691406,334
23861.57897189,Normal,2.225041572645328,21.82699966430664,336
23861.875979715,Normal,3.2477059595967166,30.809999465942383,339
23862.119942253,Normal,4.1409140295350255,71.89800262451172,341
23862.380956452,Normal,4.954294298888592,25.583999633789062,344
23862.66683714,Normal,5.171729304594355,18.280000686645508,347
23862.979429878,Normal,4.9584014561146565,15.460000038146973,350
23863.169343328,Normal,4.208434982270731,23.326000213623047,352
23863.476490903,Normal,3.2757419006997446,35.66400146484375,355
23863.767066197,Normal,1.7751825258265659,29.367000579833984,358
23863.979008141,Normal,0.9348465114659148,22.496000289916992,360
23864.177678387,Normal,-0.41043635316575333,41.084999084472656,362
23864.3759691,Normal,-1.128473748033159,38.1879997253418,364
23864.678616145,Normal,-1.6910295680442708,23.83799934387207,367
23864.974350057,Normal,-1.5142654985173447,21.47800064086914,370
23865.17709477,Normal,-0.6102958299054642,34.22200012207031,372
23865.48399829,Normal,0.5678468103282787,20.101999282836914,375
23865.782488615,Normal,1.9923036917096797,26.667999267578125,378
