ts,state,center_offset,res_t,instance
18634.693275244,Normal,-1.5242391544636293,19.71500015258789,128
18634.893010279,Normal,-1.5242391544636293,20.249000549316406,130
18635.095643606,Normal,-1.5108580343632554,21.031999588012695,132
18635.289168192,Normal,-1.3566208018455268,18.957000732421875,134
18635.589557369,Normal,-1.0783677480340348,19.381999969482422,137
18635.789231784,Normal,-0.9402127418834477,19.395999908447266,139
18636.00763258,Normal,-1.000922074888952,20.055999755859375,141
18636.297218533,Normal,-0.9929602207540801,28.937999725341797,144
18636.490092808,Normal,-0.9711441705534781,19.416000366210938,146
18636.69030323,Normal,-1.0005463507504297,28.895999908447266,148
18636.892827134,Normal,-0.9717911298216305,27.63599967956543,150
18637.104625936,Normal,-0.8354980550545891,19.344999313354492,152
18637.29281806,Normal,-0.8141971505722697,26.687000274658203,154
18637.598776936,Normal,-0.7515118096211133,25.645000457763672,157
18637.796992808,Normal,-0.6545991139621236,24.81800079345703,159
18637.99192448,Normal,-0.5389666037891377,25.082000732421875,161
18638.195525436,Normal,-0.5213108477674367,23.56399917602539,163
18638.494611197,Normal,-0.28263050083103175,17.145000457763672,166
18638.789277489,Normal,-0.2783037908473412,15.043000221252441,169
18638.986139067,Normal,-0.39304071035962374,13.994000434875488,171
18639.191451697,Normal,-0.39668249268149297,13.54800033569336,173
18639.3828775,Normal,-0.3816818046488424,20.58799934387207,175
18639.584822541,Normal,-0.4443894688221161,13.968000411987305,177
18639.80007493,Normal,-0.7974666137212226,14.609000205993652,179
18639.99014572,Normal,-0.9431065687397142,14.597999572753906,181
18640.188760153,Normal,-0.9261932843634763,21.965999603271484,183
18640.397569554,Normal,-0.9826260733361358,16.270999908447266,185
18640.692034153,Normal,-1.0477566511361271,23.577999114990234,188
18640.889148982,Normal,-1.0476220692597096,16.700000762939453,190
18641.089109908,Normal,-0.9217922759494105,15.812000274658203,192
18641.295783064,Normal,-0.9087711483096292,17.41699981689453,194
18641.599943378,Normal,-1.0721511087528688,23.726999282836914,197
18641.895338653,Normal,-0.9635460549449607,24.479999542236328,200
18642.093903173,Normal,-0.8583431714646528,22.96500015258789,202
18642.399060659,Normal,-0.7300684899377587,15.562999725341797,205
18642.59740468,Normal,-0.5777586001090739,15.230999946594238,207
18642.793853526,Normal,-0.601227078565167,23.384000778198242,209
18642.998024358,Normal,-0.4699882977266537,22.48900032043457,211
18643.294389453,Normal,-0.2642725865465429,14.406000137329102,214
18643.588922346,Normal,-0.4926743346268391,20.05699920654297,217
18643.792164474,Normal,-0.5509128787748566,15.092000007629395,219
18643.993557094,Normal,-0.1019215384499269,15.437000274658203,221
18644.186730881,Normal,-0.29118550788114583,14.505999565124512,223
18644.388427681,Normal,-0.5455135195391602,16.503999710083008,225
18644.590484441,Normal,-0.2059223154492956,14.916999816894531,227
18644.786162242,Normal,-0.2519087136246007,20.652999877929688,229
18644.994117111,Normal,-0.5219358198092933,15.189000129699707,231
18645.190112661,Normal,-0.30009331881933016,15.446000099182129,233
18645.389181832,Normal,-0.4562071897723663,14.82699966430664,235
18645.592096041,Normal,-0.5340833268320608,15.918000221252441,237
18645.788463939,Normal,-0.2553272410065132,14.718000411987305,239
18645.992845475,Normal,-0.23792856070677978,15.218999862670898,241
18646.193761254,Normal,-0.25926048676958324,23.625999450683594,243
18646.387149076,Normal,-0.3555080871091401,22.535999298095703,245
18646.59303187,Normal,-0.11690166808048044,16.81800079345703,247
18646.789161482,Normal,-0.19768662069042436,15.923999786376953,249
