ts,state,center_offset,res_t,instance
18007.512684516,Normal,-1.5242391544636293,18.1200008392334,309
18007.713771319,Normal,-1.525818141195077,18.56800079345703,311
18008.011741092,Normal,-1.480440812731127,18.770999908447266,314
18008.310731636,Normal,-1.1969177081153073,18.285999298095703,317
18008.518589282,Normal,-0.9469382239618356,26.71299934387207,319
18008.71084272,Normal,-1.0660675400742698,19.32200050354004,321
18008.91748449,Normal,-1.0574445611945786,18.031999588012695,323
18009.117371556,Normal,-1.0135210900617715,28.841999053955078,325
18009.311908986,Normal,-1.0208486665515115,19.283000946044922,327
18009.512948617,Normal,-0.98923202536109,29.242000579833984,329
18009.709621848,Normal,-1.0095528713247248,27.006999969482422,331
18009.930469423,Normal,-0.962850974969645,17.666000366210938,333
18010.227482107,Normal,-0.8262941364913576,17.231000900268555,336
18010.417522848,Normal,-0.6160324666768763,16.601999282836914,338
18010.622366207,Normal,-0.7234673454966725,16.65399932861328,340
18010.822941161,Normal,-0.6137988269783489,24.54199981689453,342
18011.116431291,Normal,-0.4145841289774553,17.322999954223633,345
18011.313453191,Normal,-0.4276786176558313,16.33799934387207,347
18011.514157618,Normal,-0.3795207504208449,25.780000686645508,349
18011.712736739,Normal,-0.38693927172102854,14.151000022888184,351
18012.012290602,Normal,-0.3148745782053568,13.125,354
18012.317569315,Normal,-0.4051826748517325,20.11199951171875,357
18012.512484109,Normal,-0.7202902192866432,21.030000686645508,359
18012.820668314,Normal,-0.9513322237788475,20.60700035095215,362
18013.112833624,Normal,-1.1586543919564642,15.406000137329102,365
18013.321597081,Normal,-1.1626770832866697,16.399999618530273,367
18013.516310229,Normal,-1.151288408696972,15.677000045776367,369
18013.714385504,Normal,-1.261352448762834,15.72599983215332,371
18014.014723251,Normal,-1.1756436534936923,15.355999946594238,374
18014.223599446,Normal,-1.1036036426181268,17.41200065612793,376
18014.411757911,Normal,-1.0578927166778282,15.767999649047852,378
18014.721576232,Normal,-1.1080288804900318,16.006999969482422,381
18014.916326075,Normal,-1.015197025212341,17.660999298095703,383
18015.121597569,Normal,-0.8226846297336521,24.614999771118164,385
18015.312353313,Normal,-0.8563293758829025,15.532999992370605,387
18015.506809345,Normal,-0.5430451178309214,21.496000289916992,389
18015.812395601,Normal,-0.39739652741311576,15.685999870300293,391
18016.111072721,Normal,-0.10230347012687206,14.642000198364258,395
18016.412613428,Normal,0.46129058087067176,13.267999649047852,398
18016.612557835,Normal,0.33712015662075334,14.979000091552734,400
18016.810418657,Normal,0.17804493814764866,14.682999610900879,402
18017.006819593,Normal,0.3106927742964115,15.034000396728516,404
18017.213044318,Normal,0.46816450100365603,14.522000312805176,406
18017.513390516,Normal,-0.19606376513777504,14.307999610900879,409
18017.710052071,Normal,-0.1983053201505173,15.755000114440918,411
18018.008913924,Normal,-0.2780017985553351,22.3799991607666,414
18018.21173634,Normal,-0.4724457640830315,15.366999626159668,416
18018.42097761,Normal,-0.36815485872116244,24.739999771118164,418
18018.711116165,Normal,-0.17164206943520663,15.418000221252441,421
18018.915223822,Normal,-0.1328533025558666,15.428999900817871,423
18019.215030191,Normal,-0.21357200191036155,16.06100082397461,426
18019.407959549,Normal,-0.21804815981796166,23.42300033569336,428
18019.611863053,Normal,-0.35645196029759585,17.666000366210938,430
18019.822749311,Normal,-0.3062972412543081,23.202999114990234,432
18020.113634299,Normal,-0.17044940598312275,15.847000122070312,435
18020.412468072,Normal,-0.2769783385032112,16.947999954223633,438
18020.612504476,Normal,-0.10023971268913506,16.350000381469727,440
18020.815033271,Normal,-0.12037026210821469,15.678999900817871,442
18021.013215735,Normal,-0.4280981195940948,22.417999267578125,444
18021.310131646,Normal,-0.39897117690379663,15.680999755859375,447
18021.513025376,Normal,-0.4641594553598981,14.932000160217285,449
18021.721855949,Normal,-0.3393302226445503,15.942999839782715,451
18022.008559734,Normal,-0.12028299963004037,22.523000717163086,454
18022.219623252,Normal,-0.12419339757008459,23.034000396728516,456
18022.415916757,Normal,-0.4424115730855185,22.871999740600586,458
18022.610460017,Normal,-0.6016552168809006,22.22100067138672,460
18022.814634915,Normal,-0.6410686390707322,17.785999298095703,462
18023.013180249,Normal,-0.8498240994464696,22.788999557495117,464
18023.31270509,Normal,-0.8544483600546031,22.184999465942383,467
18023.624958255,Normal,-1.0209975514172394,24.945999145507812,470
18023.920323579,Normal,-1.05535681169924,23.783000946044922,473
18024.123292868,Normal,-1.0606059588744554,25.756000518798828,475
18024.409882248,Normal,-0.9344308428128824,16.0310001373291,478
18024.6125738,Normal,-1.2055558883768085,16.131999969482422,480
18024.819711274,Normal,-1.1105926345874937,16.777999877929688,482
18025.119598723,Normal,-1.014142494918735,22.56399917602539,485
18025.311069421,Normal,-1.062984477779424,21.09000015258789,487
18025.61704168,Normal,-0.7573196154860884,22.884000778198242,490
18025.811172257,Normal,-0.5497826843399114,20.865999221801758,492
18026.010366421,Normal,-0.5835631928077717,21.37299919128418,494
18026.212521956,Normal,-0.15840454538932858,13.079000473022461,496
18026.419329833,Normal,0.22501999911119155,20.2189998626709,498
18026.610645357,Normal,0.3740922346160091,13.130000114440918,500
18026.80665727,Normal,0.16414932226481965,13.970999717712402,502
18027.017464979,Normal,0.4371201207906115,14.395000457763672,504
18027.212950412,Normal,0.48993877168478955,20.836000442504883,506
18027.413910592,Normal,0.20300246303924743,21.599000930786133,508
18027.712756401,Normal,0.005099019513594836,16.400999069213867,511
18027.912861801,Normal,-0.03443835071544915,16.638999938964844,513
18028.117876267,Normal,-0.21663333076883737,15.95300006866455,515
18028.310590277,Normal,-0.12881770064707862,17.150999069213867,517
18028.523215519,Normal,-0.4955855122983327,17.27199935913086,519
18028.720176946,Normal,-0.4660611547855066,26.819000244140625,521
18029.010223586,Normal,-0.19580091930325844,17.201000213623047,524
18029.213380578,Normal,-0.5448605326136233,17.4689998626709,526
18029.412244869,Normal,-0.45976189489778346,19.291000366210938,528
18029.618106209,Normal,-0.47221711108345116,18.28499984741211,530
18029.82099919,Normal,-0.2948389390836942,25.5049991607666,532
18030.012245425,Normal,-0.22196396103872448,29.79599952697754,534
18030.211198107,Normal,-0.25280031645549816,29.246999740600586,536
18030.417763991,Normal,-0.09972462083157112,18.510000228881836,538
18030.616837178,Normal,-0.4337107330929219,26.01799964904785,540
18030.817794425,Normal,-0.4455389994153134,18.68400001525879,542
18031.028285647,Normal,-0.2186618393776146,17.257999420166016,544
18031.217535679,Normal,-0.366284042786468,17.764999389648438,546
18031.527195656,Normal,-0.2976927946726293,17.81399917602539,549
18031.717509532,Normal,-0.2688215021161844,17.452999114990234,551
18031.918526237,Normal,-0.48980404244962833,26.374000549316406,553
18032.117857312,Normal,-0.186453747615863,16.423999786376953,555
18032.320233896,Normal,-0.21041150158677013,24.46500015258789,557
