ts,state,center_offset,res_t,instance
8725.203415791,Normal,-1.5242391544636293,20.340999603271484,373
8725.413135097,Normal,-1.5242391544636293,20.95199966430664,375
8725.704950359,Normal,-1.4983310715592864,19.240999221801758,378
8726.005857003,Normal,-1.237819049780702,19.003000259399414,381
8726.306073417,Normal,-0.9320434539226112,21.305999755859375,384
8726.511956837,Normal,-1.0131974141301388,32.858001708984375,386
8726.806802819,Normal,-0.945647926027441,18.81800079345703,389
8727.111958628,Normal,-0.9201271651244727,20.71500015258789,392
8727.414099976,Normal,-0.9858422794747606,20.30699920654297,395
8727.612650175,Normal,-0.9477647387405828,20.21500015258789,397
8727.806299939,Normal,-0.8870135286454244,20.058000564575195,399
8728.012256407,Normal,-0.6572701119022489,18.849000930786133,401
8728.317326648,Normal,-0.5838801246831374,21.069000244140625,404
8728.600050068,Normal,-0.6953330137423331,18.07699966430664,407
8728.915722366,Normal,-0.5893878179942255,24.76099967956543,410
8729.198367936,Normal,-0.25842793966596955,23.69099998474121,413
8729.398181781,Normal,-0.09334345183246998,21.176000595092773,415
8729.599706932,Normal,-0.09972462083157176,14.484999656677246,417
8729.803115515,Normal,-0.2432817296880293,16.45599937438965,419
8730.002176361,Normal,-0.3637609104892894,14.175000190734863,421
8730.211310016,Normal,-0.6961163695819793,20.327999114990234,423
8730.406705263,Normal,-0.8458676019330714,21.253000259399414,425
8730.701921369,Normal,-0.8771339692430159,16.55500030517578,428
8730.917458836,Normal,-0.8278339205420318,17.174999237060547,430
8731.216363042,Normal,-0.8716145937282087,24.275999069213867,433
8731.506473414,Normal,-0.8815151728699808,17.302000045776367,436
8731.815589634,Normal,-0.7796165724251879,17.854999542236328,439
8732.003958791,Normal,-0.8063870038635331,18.410999298095703,441
8732.215280635,Normal,-0.8510376019894744,27.16900062561035,443
8732.51047146,Normal,-0.7577611760970578,16.132999420166016,446
8732.806884302,Normal,-0.7733420976514817,17.70800018310547,449
8733.107910514,Normal,-0.6826631673087364,23.915000915527344,452
8733.310597919,Normal,-0.5051989707036271,15.152999877929688,454
8733.614944664,Normal,-0.3972165656162878,19.104999542236328,457
8733.800531102,Normal,-0.2596497641054173,23.114999771118164,459
8734.002978186,Normal,-0.2831766233289729,20.68899917602539,461
8734.201003346,Normal,-0.601838848862384,20.016000747680664,463
8734.401419468,Normal,-0.6048239413250754,19.698999404907227,465
8734.606751924,Normal,-0.30134697609234185,17.878999710083008,467
8734.905641733,Normal,-0.4199095140622509,22.707000732421875,470
8735.209066811,Normal,-0.4469955257046758,18.43600082397461,473
8735.497394911,Normal,-0.42419924563817835,20.781999588012695,476
8735.705992867,Normal,-0.5222451531608516,14.913999557495117,478
8736.003034844,Normal,-0.40234935068917016,15.534000396728516,481
8736.301851504,Normal,-0.5068589547398745,17.966999053955078,484
8736.500060634,Normal,-0.4898254791249648,15.954000473022461,486
8736.812933843,Normal,-0.2756700926832634,17.85700035095215,489
8737.103206614,Normal,-0.4832235507505811,24.32200050354004,492
8737.313325159,Normal,-0.4183252323252805,25.179000854492188,494
8737.599653397,Normal,-0.25495097567963865,17.104000091552734,497
8737.801849825,Normal,0.13224220203853215,17.19700050354004,499
8738.004104549,Normal,0.09590099061010872,25.951000213623047,501
8738.216730076,Normal,0.4730835021431199,18.809999465942383,503
8738.403215609,Normal,-0.3426908227542714,22.39699935913086,505
8738.611025258,Normal,-0.13727709204379526,27.29599952697754,507
8738.907529092,Normal,-0.32091899289384374,16.518999099731445,510
8739.199741243,Normal,-0.0755049667240489,18.07699966430664,513
8739.407765922,Normal,-0.15420765220961113,15.944000244140625,515
8739.604515128,Normal,-0.2792597357300196,15.67300033569336,517
8739.899149185,Normal,-0.3379659746187477,15.637999534606934,520
8740.100974779,Normal,-0.5493650880789588,16.413999557495117,522
8740.317053138,Normal,-0.36414557528549113,16.19700050354004,524
8740.608624468,Normal,-0.6158733636065086,17.18000030517578,527
8740.809766263,Normal,-0.655298405308607,26.048999786376953,529
8741.006208633,Normal,-0.6496745339013993,19.274999618530273,531
