ts,state,center_offset,res_t,instance
18847.258506823,Normal,-1.5242391544636293,20.312999725341797,138
18847.555067124,Normal,-1.5242391544636293,20.974000930786133,141
18847.761365158,Normal,-1.51557249909069,21.33799934387207,143
18847.961643434,Normal,-1.3925002692997943,23.854000091552734,145
18848.165726504,Normal,-1.2139295696209067,20.006000518798828,147
18848.455172555,Normal,-0.9604852940050645,20.187000274658203,150
18848.760815712,Normal,-1.002808556006579,19.224000930786133,153
18848.962224173,Normal,-0.9646025088086783,19.797000885009766,155
18849.163553405,Normal,-1.0063503366124587,23.35700035095215,157
18849.357827144,Normal,-0.9960747963883051,19.801000595092773,159
18849.655078052,Normal,-1.0150093595627583,18.381999969482422,162
18849.957479416,Normal,-0.891771831804524,20.371000289916992,165
18850.161221865,Normal,-0.8352394866144673,18.56399917602539,167
18850.462557994,Normal,-0.7189304556074964,26.07200050354004,170
18850.766151166,Normal,-0.596915404391607,18.6560001373291,173
18851.060618145,Normal,-0.38759385960048504,16.533000946044922,176
18851.36119745,Normal,-0.4303033813485533,15.894000053405762,179
18851.651133695,Normal,-0.33703708994708914,22.4950008392334,182
18851.951582974,Normal,-0.1941648783894813,15.005999565124512,185
18852.258176701,Normal,-0.32344705903748816,14.593999862670898,188
18852.552538116,Normal,-0.7360461942025068,22.16900062561035,191
18852.863943414,Normal,-0.8879938062847066,22.709999084472656,194
18853.152237657,Normal,-0.9488730157402495,17.68400001525879,197
18853.455636886,Normal,-1.0022360001516577,24.618999481201172,200
18853.661608077,Normal,-1.107462414712118,26.069000244140625,202
18853.961206807,Normal,-0.9986751223496084,23.753999710083008,205
18854.159801229,Normal,-1.039810078812472,22.44499969482422,207
18854.460317597,Normal,-0.9080638744053178,24.26099967956543,210
18854.750154881,Normal,-0.8421074753260416,25.363000869750977,213
18854.965872687,Normal,-0.793115376222147,37.34299850463867,215
18855.165236779,Normal,-0.695082728889159,18.31599998474121,217
18855.360204443,Normal,-0.609931963418876,22.531999588012695,219
18855.659874616,Normal,-0.47835238057314944,21.808000564575195,222
18855.959701843,Normal,-0.4572625066632944,14.748000144958496,225
18856.256438414,Normal,-0.3142308068920075,14.442999839782715,228
18856.556486827,Normal,-0.5549234181398358,15.531000137329102,231
18856.856717816,Normal,-0.4366886762900996,18.722000122070312,234
18857.148960293,Normal,-0.3001283058959962,22.400999069213867,237
18857.451006337,Normal,-0.4758361062382751,22.535999298095703,240
18857.766725685,Normal,-0.44997888839366723,22.791000366210938,243
18858.074445398,Normal,-0.5167059124879424,16.295000076293945,246
18858.361157702,Normal,-0.46824032291121725,16.364999771118164,249
18858.554780926,Normal,-0.4148795005781827,17.665000915527344,251
18858.859706953,Normal,-0.5104390267211157,17.238000869750977,254
18859.157548175,Normal,-0.5304865691042518,16.65999984741211,257
18859.461526316,Normal,-0.4463630809105976,28.261999130249023,260
18859.751204125,Normal,-0.5204997598462466,16.570999145507812,263
18859.96215304,Normal,-0.517548065400693,29.107999801635742,265
18860.161945399,Normal,-0.2929846412356797,23.586000442504883,267
18860.452016478,Normal,-0.06251399843235086,24.44499969482422,270
18860.660177119,Normal,-0.10123734488813832,17.389999389648438,272
18860.848398254,Normal,-0.10101980003939735,18.236000061035156,274
18861.057328287,Normal,-0.4890480548984949,23.950000762939453,276
18861.357714691,Normal,-0.3688970045961318,25.618000030517578,279
18861.661889093,Normal,-0.5175712511336035,17.055999755859375,282
18861.951554157,Normal,-0.38467648745406796,26.260000228881836,285
18862.162245322,Normal,-0.45084919873500945,17.302000045776367,287
18862.462642392,Normal,-0.49715691687836056,28.958999633789062,290
18862.668845671,Normal,-0.5205862080385878,23.65999984741211,292
18862.970993417,Normal,-0.7563630080854029,22.25200080871582,295
18863.263918511,Normal,-0.9053513130271612,27.104999542236328,298
18863.463947855,Normal,-0.8739364965488042,28.733999252319336,300
18863.662477926,Normal,-0.7780231359027807,27.34000015258789,302
18863.961976315,Normal,-0.9267027570909705,25.006000518798828,305
18864.155174912,Normal,-0.7877106067585952,31.385000228881836,307
18864.46365437,Normal,-0.9105783876196495,32.323001861572266,310
18864.76318621,Normal,-0.9689024718721706,17.871000289916992,313
18864.961990858,Normal,-0.9420429926494864,16.356000900268555,315
18865.253345878,Normal,-0.8574240491145553,22.466999053955078,318
18865.555036002,Normal,-0.690052896523154,21.849000930786133,321
18865.85079663,Normal,-0.7078191859507585,13.463000297546387,324
18866.057997297,Normal,-0.6205972929364066,22.305999755859375,326
18866.353278182,Normal,-0.17973869922752092,20.16900062561035,329
18866.652652545,Normal,-0.17605112893702035,19.086000442504883,332
18866.962866571,Normal,-0.21461127649776549,14.78600025177002,335
18867.26193887,Normal,-0.2293686988235312,14.829000473022461,338
18867.556707976,Normal,-0.6148902341068697,19.402000427246094,341
18867.861126026,Normal,-0.6212575955270101,17.69700050354004,344
18868.160641046,Normal,-0.29613848111990415,17.268999099731445,347
18868.461041721,Normal,-0.3034616944525286,17.655000686645508,350
18868.760569675,Normal,-0.32214437757005915,26.979000091552734,353
18869.054534075,Normal,-0.4688848472706279,17.611000061035156,356
18869.356968183,Normal,-0.29467948690059786,18.597999572753906,359
18869.656087374,Normal,-0.2726554602424113,17.660999298095703,362
18869.862507252,Normal,-0.41208008930303985,29.68199920654297,364
18870.169300966,Normal,-0.370000000000002,27.097000122070312,367
18870.467472968,Normal,-0.37478660595064084,27.65399932861328,370
